Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,Tennessee,Texas,Utah,Virginia,Washington,Wisconsin,date,Alabama_fit,Arizona_fit,Arkansas_fit,California_fit,Colorado_fit,Connecticut_fit,Delaware_fit,District of Columbia_fit,Florida_fit,Georgia_fit,Illinois_fit,Indiana_fit,Iowa_fit,Kansas_fit,Kentucky_fit,Louisiana_fit,Maine_fit,Maryland_fit,Massachusetts_fit,Michigan_fit,Minnesota_fit,Mississippi_fit,Missouri_fit,Nevada_fit,New Hampshire_fit,New Jersey_fit,New Mexico_fit,New York_fit,North Carolina_fit,North Dakota_fit,Ohio_fit,Oklahoma_fit,Oregon_fit,Pennsylvania_fit,Rhode Island_fit,South Carolina_fit,Tennessee_fit,Texas_fit,Utah_fit,Virginia_fit,Washington_fit,Wisconsin_fit
297.9999999999999,362.00000000000006,80.00000000000004,2278.000000000002,850.9999999999999,2556.0000000000005,181.9999999999999,258.0,1398.9999999999993,1245.9999999999993,2659.0000000000023,1150.9999999999995,188.00000000000006,156.0000000000001,260.99999999999983,2064.0000000000005,56.999999999999986,1317.0000000000011,4089.9999999999986,4139.000000000001,427.0000000000001,310.00000000000017,385.99999999999983,264.9999999999999,86.00000000000004,7910.0,155.99999999999994,24787.999999999993,441.99999999999966,24.999999999999993,1057.0000000000007,238.00000000000014,109.00000000000009,2837.999999999999,340.9999999999997,282.99999999999983,219.00000000000009,900.9999999999994,50.000000000000036,684.0000000000002,841.0000000000003,339.99999999999994,2020-05-04,319.0,401.0,74.0,2311.0,876.0,2556.0,181.0,259.0,1443.0,1234.0,2762.0,1228.0,196.0,154.0,265.0,2046.0,58.0,1327.0,4105.0,3999.0,431.0,329.0,409.0,268.0,93.0,8024.0,153.0,24529.0,458.0,26.0,1094.0,237.0,111.0,2981.0,328.0,275.0,221.0,909.0,54.0,667.0,858.0,347.0
315.00000000000006,395.0000000000003,82.99999999999996,2380.9999999999995,902.9999999999995,2632.9999999999995,187.0000000000001,263.99999999999994,1470.999999999999,1299.0000000000007,2834.0000000000005,1210.9999999999998,206.99999999999997,161.0,275.0000000000001,2114.9999999999995,60.999999999999986,1390.0000000000007,4211.999999999999,4182.999999999998,454.9999999999999,342.0000000000002,409.00000000000034,270.0000000000002,91.99999999999993,8243.999999999996,162.00000000000003,25028.0,472.00000000000006,24.999999999999993,1134.9999999999998,247.00000000000009,112.99999999999993,3179.0000000000023,355.00000000000006,296.0000000000002,225.99999999999994,924.9999999999993,55.99999999999996,713.0000000000006,862.0,352.9999999999997,2020-05-05,332.0,420.0,77.0,2386.0,900.0,2631.0,189.0,270.0,1488.0,1268.0,2871.0,1277.0,207.0,158.0,272.0,2083.0,59.0,1382.0,4254.0,4068.0,454.0,343.0,424.0,275.0,98.0,8250.0,161.0,24790.0,475.0,28.0,1138.0,241.0,113.0,3120.0,342.0,286.0,227.0,941.0,56.0,696.0,871.0,356.0
343.0000000000002,425.9999999999997,86.99999999999993,2463.9999999999995,918.9999999999993,2718.0,192.99999999999994,277.00000000000006,1539.0,1327.0,2974.0000000000023,1377.0000000000011,219.00000000000006,163.9999999999999,283.0,2167.0,61.99999999999998,1437.0000000000007,4419.999999999999,4256.000000000002,485.00000000000006,373.9999999999999,428.0,288.99999999999994,91.99999999999993,8548.999999999998,168.99999999999994,25956.000000000007,491.99999999999966,31.00000000000001,1225.0,252.99999999999983,115.00000000000001,3344.9999999999977,370.00000000000017,304.9999999999999,238.99999999999991,954.0000000000008,57.999999999999964,737.0000000000005,870.0000000000005,362.0000000000002,2020-05-06,345.0,439.0,80.0,2460.0,923.0,2704.0,197.0,280.0,1532.0,1301.0,2981.0,1326.0,218.0,162.0,278.0,2119.0,60.0,1436.0,4401.0,4137.0,478.0,358.0,439.0,283.0,103.0,8470.0,170.0,25051.0,492.0,29.0,1183.0,245.0,115.0,3258.0,356.0,298.0,233.0,973.0,58.0,724.0,883.0,365.0
369.00000000000006,449.99999999999994,86.99999999999993,2535.0000000000014,944.0,2796.9999999999995,202.00000000000014,285.00000000000006,1599.9999999999995,1355.0000000000007,3111.0000000000005,1414.0,231.00000000000017,165.00000000000009,293.99999999999994,2207.9999999999995,61.99999999999998,1502.9999999999995,4552.0,4345.000000000001,507.9999999999996,395.9999999999998,449.0000000000002,296.99999999999994,114.0,8807.000000000002,172.00000000000003,26205.999999999993,513.0000000000001,31.00000000000001,1270.9999999999995,260.0,120.99999999999991,3588.9999999999995,388.00000000000006,316.00000000000017,238.00000000000014,984.9999999999998,60.99999999999998,768.9999999999995,891.0000000000007,374.00000000000017,2020-05-07,358.0,459.0,83.0,2535.0,947.0,2776.0,205.0,291.0,1576.0,1334.0,3091.0,1373.0,229.0,165.0,285.0,2155.0,61.0,1490.0,4546.0,4207.0,501.0,373.0,454.0,290.0,109.0,8683.0,178.0,25311.0,510.0,30.0,1228.0,250.0,117.0,3394.0,371.0,309.0,238.0,1005.0,60.0,752.0,895.0,374.0
383.00000000000034,516.9999999999998,87.99999999999997,2613.000000000001,959.9999999999995,2874.000000000001,212.99999999999997,304.00000000000006,1669.0000000000005,1400.0000000000002,3241.000000000003,1446.9999999999993,242.99999999999997,167.99999999999994,297.9999999999998,2226.9999999999995,62.999999999999964,1559.9999999999995,4701.999999999997,4399.0,534.0000000000001,408.9999999999999,483.00000000000034,293.99999999999983,120.9999999999999,8960.000000000004,181.0,26357.999999999993,530.0000000000001,33.00000000000003,1305.9999999999995,265.99999999999983,124.00000000000003,3714.999999999999,399.0000000000001,320.0000000000003,241.99999999999991,1024.9999999999989,60.99999999999998,812.0000000000006,904.9999999999999,383.9999999999998,2020-05-08,371.0,479.0,85.0,2610.0,971.0,2846.0,213.0,301.0,1620.0,1368.0,3201.0,1420.0,241.0,169.0,292.0,2191.0,62.0,1544.0,4689.0,4276.0,525.0,388.0,470.0,297.0,115.0,8889.0,186.0,25571.0,527.0,32.0,1273.0,254.0,119.0,3528.0,385.0,320.0,244.0,1037.0,63.0,781.0,907.0,383.0
390.0000000000001,532.0000000000003,87.99999999999997,2686.9999999999986,967.0000000000002,2932.0000000000005,221.00000000000003,310.99999999999994,1715.000000000001,1403.0000000000005,3349.0000000000027,1490.000000000001,252.00000000000006,174.0,304.0,2267.0,63.99999999999995,1613.9999999999998,4839.999999999998,4529.999999999998,558.0000000000005,420.99999999999994,494.0000000000003,313.00000000000006,131.00000000000006,9115.999999999998,191.00000000000009,26584.00000000001,551.0000000000005,35.00000000000002,1331.0,270.0000000000001,127.00000000000011,3779.000000000001,417.99999999999994,330.0,241.99999999999991,1066.0000000000002,66.0,826.9999999999998,921.0000000000002,397.9999999999998,2020-05-09,384.0,499.0,88.0,2685.0,995.0,2914.0,222.0,311.0,1664.0,1400.0,3312.0,1466.0,253.0,172.0,299.0,2226.0,63.0,1598.0,4828.0,4344.0,549.0,403.0,485.0,304.0,120.0,9088.0,194.0,25831.0,545.0,33.0,1318.0,258.0,121.0,3660.0,400.0,330.0,249.0,1069.0,65.0,809.0,919.0,391.0
392.9999999999998,535.9999999999999,91.00000000000006,2715.999999999998,971.0000000000007,2967.0,221.00000000000003,322.99999999999994,1720.9999999999998,1406.0000000000007,3405.9999999999995,1508.0000000000011,264.9999999999998,174.0,304.0,2285.9999999999995,63.99999999999995,1644.0000000000002,4979.0,4555.0,577.9999999999997,430.00000000000034,503.00000000000017,309.99999999999994,133.0000000000001,9256.0,199.99999999999983,26797.99999999999,564.0000000000005,35.00000000000002,1340.999999999999,272.00000000000017,127.00000000000011,3806.000000000001,422.00000000000006,330.99999999999983,243.0,1094.0000000000005,66.99999999999996,839.0000000000005,930.9999999999995,400.0,2020-05-10,397.0,519.0,90.0,2759.0,1018.0,2981.0,230.0,321.0,1707.0,1433.0,3422.0,1510.0,265.0,175.0,305.0,2261.0,64.0,1651.0,4963.0,4413.0,573.0,418.0,500.0,310.0,126.0,9280.0,203.0,26090.0,562.0,35.0,1363.0,262.0,124.0,3788.0,414.0,340.0,255.0,1101.0,67.0,838.0,930.0,400.0
403.00000000000034,542.0000000000005,94.0,2778.9999999999986,987.0000000000007,3007.9999999999995,225.00000000000009,327.99999999999983,1734.9999999999986,1443.9999999999989,3458.9999999999973,1540.0000000000002,270.99999999999983,180.0,311.0000000000002,2308.000000000001,64.99999999999996,1682.9999999999993,5108.000000000001,4583.999999999998,590.9999999999997,434.9999999999998,514.0000000000003,312.00000000000017,133.0000000000001,9340.0,208.00000000000009,27003.00000000001,575.0000000000003,36.000000000000014,1357.000000000001,274.0000000000001,129.99999999999997,3832.000000000002,429.9999999999999,346.0000000000002,251.0000000000002,1116.9999999999998,67.99999999999999,849.9999999999995,945.0000000000007,409.0000000000003,2020-05-11,410.0,539.0,93.0,2833.0,1042.0,3046.0,238.0,331.0,1750.0,1465.0,3532.0,1553.0,278.0,179.0,312.0,2296.0,65.0,1704.0,5095.0,4482.0,597.0,433.0,514.0,317.0,132.0,9463.0,211.0,26348.0,580.0,36.0,1408.0,266.0,126.0,3913.0,429.0,350.0,261.0,1133.0,69.0,866.0,942.0,409.0
434.9999999999998,562.0000000000002,95.0,2879.0000000000005,1010.0000000000009,3040.999999999999,236.99999999999997,336.0,1779.000000000001,1498.0000000000005,3600.999999999998,1577.9999999999986,288.99999999999983,184.0,321.0,2347.0000000000005,64.99999999999996,1755.9999999999998,5141.000000000002,4674.000000000002,614.0000000000003,457.0000000000003,528.9999999999997,320.99999999999983,142.0,9531.000000000002,218.99999999999997,27281.999999999993,600.0000000000002,37.99999999999998,1436.0000000000007,277.9999999999998,129.99999999999997,3914.000000000002,443.99999999999994,354.9999999999999,265.99999999999983,1146.000000000001,73.00000000000003,892.0000000000001,962.0000000000002,417.9999999999998,2020-05-12,423.0,560.0,95.0,2907.0,1065.0,3109.0,246.0,340.0,1792.0,1497.0,3642.0,1595.0,290.0,182.0,318.0,2331.0,66.0,1755.0,5223.0,4550.0,621.0,449.0,529.0,324.0,138.0,9639.0,220.0,26605.0,598.0,37.0,1453.0,270.0,128.0,4034.0,443.0,360.0,266.0,1164.0,71.0,894.0,953.0,417.0
449.9999999999998,594.9999999999995,96.99999999999991,2956.9999999999977,1062.0000000000005,3125.0,247.00000000000017,349.99999999999983,1827.0000000000007,1517.0,3791.999999999998,1619.0000000000011,305.9999999999998,188.00000000000014,321.0,2380.999999999999,66.00000000000001,1809.0000000000002,5314.999999999999,4714.000000000003,637.9999999999999,464.99999999999994,550.9999999999999,330.9999999999999,150.00000000000009,9714.000000000002,231.00000000000006,27448.000000000004,624.9999999999995,40.00000000000003,1482.9999999999989,277.9999999999998,133.99999999999997,4094.000000000002,461.9999999999999,362.0000000000002,273.0000000000001,1171.999999999999,75.00000000000001,928.0000000000008,973.9999999999993,420.99999999999966,2020-05-13,436.0,581.0,97.0,2980.0,1089.0,3170.0,254.0,350.0,1833.0,1529.0,3751.0,1635.0,303.0,184.0,325.0,2365.0,67.0,1806.0,5346.0,4618.0,645.0,464.0,544.0,330.0,144.0,9807.0,228.0,26862.0,615.0,39.0,1497.0,274.0,130.0,4150.0,458.0,369.0,272.0,1196.0,73.0,922.0,964.0,426.0
472.99999999999994,624.0,97.99999999999994,3051.9999999999973,1085.9999999999993,3218.999999999999,260.0000000000001,358.0,1875.0000000000014,1544.9999999999998,3927.9999999999995,1646.0000000000007,317.99999999999983,189.0,327.99999999999983,2417.000000000001,69.0,1865.9999999999993,5482.0,4787.000000000001,672.0000000000006,479.99999999999966,565.9999999999998,332.9999999999999,150.99999999999997,9946.0,242.0000000000002,27617.0,640.9999999999997,40.00000000000003,1534.0000000000005,284.0000000000001,137.00000000000003,4287.999999999999,468.00000000000017,371.0,287.00000000000017,1235.0,75.00000000000001,956.0000000000005,982.9999999999993,434.0000000000003,2020-05-14,449.0,601.0,100.0,3053.0,1112.0,3228.0,261.0,359.0,1874.0,1560.0,3859.0,1674.0,316.0,187.0,331.0,2398.0,68.0,1856.0,5465.0,4686.0,669.0,480.0,558.0,336.0,150.0,9966.0,236.0,27118.0,633.0,40.0,1541.0,278.0,132.0,4262.0,473.0,377.0,278.0,1227.0,75.0,950.0,974.0,434.0
482.99999999999994,650.9999999999997,97.99999999999994,3136.0,1150.0000000000007,3284.9999999999995,270.99999999999994,368.00000000000017,1917.0,1588.0,4059.0000000000027,1691.0,335.9999999999997,192.99999999999997,332.00000000000017,2448.0000000000005,69.0,1911.0000000000011,5592.0,4825.000000000002,692.0000000000003,493.0,580.9999999999999,343.00000000000006,150.99999999999997,10148.000000000002,253.00000000000014,27755.000000000004,666.9999999999994,41.999999999999964,1581.0000000000014,284.99999999999983,137.00000000000003,4421.999999999999,478.99999999999983,380.00000000000017,289.9999999999998,1279.9999999999993,77.00000000000006,978.0000000000002,990.9999999999995,445.0000000000001,2020-05-15,461.0,622.0,102.0,3125.0,1135.0,3285.0,269.0,368.0,1914.0,1590.0,3965.0,1710.0,329.0,190.0,337.0,2432.0,69.0,1905.0,5580.0,4753.0,692.0,495.0,572.0,342.0,156.0,10117.0,245.0,27374.0,650.0,41.0,1585.0,282.0,134.0,4370.0,487.0,385.0,283.0,1258.0,77.0,977.0,985.0,442.0
484.9999999999998,679.0000000000006,97.99999999999994,3207.9999999999986,1191.9999999999998,3338.9999999999995,285.99999999999983,374.9999999999999,1963.9999999999995,1597.999999999999,4129.000000000001,1740.9999999999989,346.0000000000002,195.0,333.99999999999983,2479.0,70.0,1956.9999999999989,5705.0,4881.000000000002,709.0,509.99999999999994,593.9999999999998,347.0000000000002,170.99999999999991,10261.000000000002,259.0,27953.000000000007,675.9999999999998,41.999999999999964,1610.0000000000014,288.0000000000001,137.00000000000003,4479.999999999998,489.0000000000001,380.00000000000017,294.9999999999999,1317.9999999999995,77.99999999999997,1003.0000000000002,999.0000000000007,452.99999999999983,2020-05-16,473.0,643.0,104.0,3197.0,1158.0,3339.0,277.0,376.0,1954.0,1621.0,4071.0,1745.0,342.0,192.0,344.0,2465.0,70.0,1952.0,5689.0,4820.0,715.0,511.0,585.0,348.0,163.0,10261.0,253.0,27628.0,667.0,43.0,1627.0,287.0,136.0,4472.0,501.0,393.0,289.0,1288.0,80.0,1003.0,995.0,451.0
487.99999999999994,679.9999999999995,97.99999999999994,3239.9999999999995,1215.0000000000002,3408.0,289.9999999999999,382.99999999999983,1972.9999999999998,1610.0000000000011,4177.000000000001,1750.9999999999993,351.0000000000002,195.0,333.99999999999983,2491.0000000000014,70.0,1991.999999999999,5797.000000000001,4891.000000000002,730.9999999999997,520.9999999999997,599.9999999999995,350.00000000000006,172.00000000000009,10363.000000000005,265.0000000000001,28167.99999999999,686.0000000000007,43.00000000000003,1625.0000000000007,288.0000000000001,137.00000000000003,4495.000000000002,499.00000000000006,385.0000000000003,298.0000000000001,1342.9999999999995,80.0,1010.0000000000003,1000.9999999999992,452.99999999999983,2020-05-17,486.0,664.0,106.0,3267.0,1180.0,3391.0,284.0,384.0,1992.0,1650.0,4175.0,1779.0,356.0,195.0,350.0,2497.0,71.0,1999.0,5794.0,4887.0,738.0,526.0,599.0,354.0,169.0,10395.0,261.0,27882.0,684.0,44.0,1670.0,291.0,138.0,4570.0,515.0,400.0,294.0,1319.0,82.0,1030.0,1005.0,459.0
