Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,date,Alabama_fit,Alaska_fit,Arizona_fit,Arkansas_fit,California_fit,Colorado_fit,Connecticut_fit,Delaware_fit,District of Columbia_fit,Florida_fit,Georgia_fit,Hawaii_fit,Idaho_fit,Illinois_fit,Indiana_fit,Iowa_fit,Kansas_fit,Kentucky_fit,Louisiana_fit,Maine_fit,Maryland_fit,Massachusetts_fit,Michigan_fit,Minnesota_fit,Mississippi_fit,Missouri_fit,Montana_fit,Nebraska_fit,Nevada_fit,New Hampshire_fit,New Jersey_fit,New Mexico_fit,New York_fit,North Carolina_fit,North Dakota_fit,Ohio_fit,Oklahoma_fit,Oregon_fit,Pennsylvania_fit,Rhode Island_fit,South Carolina_fit,South Dakota_fit,Tennessee_fit,Texas_fit,Utah_fit,Vermont_fit,Virginia_fit,Washington_fit,West Virginia_fit,Wisconsin_fit,Wyoming_fit
449.9999999999998,9.999999999999995,594.9999999999995,96.99999999999991,2956.9999999999977,1062.0000000000005,3125.0,247.00000000000017,349.99999999999983,1827.0000000000007,1517.0,17.00000000000001,69.00000000000001,3791.999999999998,1619.0000000000011,305.9999999999998,188.00000000000014,321.0,2380.999999999999,66.00000000000001,1809.0000000000002,5314.999999999999,4714.000000000003,637.9999999999999,464.99999999999994,550.9999999999999,15.99999999999999,102.99999999999991,330.9999999999999,150.00000000000009,9714.000000000002,231.00000000000006,27448.000000000004,624.9999999999995,40.00000000000003,1482.9999999999989,277.9999999999998,133.99999999999997,4094.000000000002,461.9999999999999,362.0000000000002,39.00000000000002,273.0000000000001,1171.999999999999,75.00000000000001,52.999999999999964,928.0000000000008,973.9999999999993,57.99999999999996,420.99999999999966,7.0000000000000036,2020-05-13,434.0,10.0,577.0,98.0,2969.0,1086.0,3171.0,254.0,351.0,1828.0,1529.0,17.0,71.0,3741.0,1628.0,303.0,184.0,325.0,2391.0,67.0,1809.0,5361.0,4754.0,648.0,463.0,543.0,16.0,106.0,329.0,143.0,9800.0,228.0,26920.0,617.0,38.0,1494.0,278.0,132.0,4119.0,458.0,369.0,39.0,271.0,1192.0,73.0,52.0,923.0,962.0,60.0,425.0,9.0
472.99999999999994,9.999999999999995,624.0,97.99999999999994,3051.9999999999973,1085.9999999999993,3218.999999999999,260.0000000000001,358.0,1875.0000000000014,1544.9999999999998,17.00000000000001,72.0,3927.9999999999995,1646.0000000000007,317.99999999999983,189.0,327.99999999999983,2417.000000000001,69.0,1865.9999999999993,5482.0,4787.000000000001,672.0000000000006,479.99999999999966,565.9999999999998,15.99999999999999,102.99999999999991,332.9999999999999,150.99999999999997,9946.0,242.0000000000002,27617.0,640.9999999999997,40.00000000000003,1534.0000000000005,284.0000000000001,137.00000000000003,4287.999999999999,468.00000000000017,371.0,42.99999999999998,287.00000000000017,1235.0,75.00000000000001,52.999999999999964,956.0000000000005,982.9999999999993,59.99999999999996,434.0000000000003,7.0000000000000036,2020-05-14,447.0,10.0,597.0,100.0,3043.0,1110.0,3231.0,262.0,359.0,1869.0,1560.0,17.0,71.0,3849.0,1668.0,316.0,187.0,331.0,2422.0,68.0,1858.0,5479.0,4809.0,671.0,479.0,557.0,16.0,110.0,335.0,149.0,9957.0,236.0,27191.0,634.0,40.0,1538.0,282.0,134.0,4232.0,472.0,377.0,40.0,277.0,1223.0,75.0,53.0,950.0,973.0,61.0,433.0,9.0
482.99999999999994,9.999999999999995,650.9999999999997,97.99999999999994,3136.0,1150.0000000000007,3284.9999999999995,270.99999999999994,368.00000000000017,1917.0,1588.0,17.00000000000001,72.0,4059.0000000000027,1691.0,335.9999999999997,192.99999999999997,332.00000000000017,2448.0000000000005,69.0,1911.0000000000011,5592.0,4825.000000000002,692.0000000000003,493.0,580.9999999999999,15.99999999999999,112.99999999999993,343.00000000000006,150.99999999999997,10148.000000000002,253.00000000000014,27755.000000000004,666.9999999999994,41.999999999999964,1581.0000000000014,284.99999999999983,137.00000000000003,4421.999999999999,478.99999999999983,380.00000000000017,44.00000000000001,289.9999999999998,1279.9999999999993,77.00000000000006,52.999999999999964,978.0000000000002,990.9999999999995,63.99999999999995,445.0000000000001,7.0000000000000036,2020-05-15,459.0,10.0,618.0,102.0,3116.0,1134.0,3288.0,270.0,368.0,1910.0,1590.0,17.0,72.0,3957.0,1705.0,329.0,189.0,338.0,2452.0,69.0,1907.0,5591.0,4860.0,694.0,494.0,571.0,16.0,113.0,341.0,156.0,10106.0,245.0,27460.0,651.0,41.0,1581.0,286.0,136.0,4342.0,487.0,385.0,42.0,283.0,1255.0,77.0,53.0,977.0,984.0,63.0,441.0,9.0
484.9999999999998,9.999999999999995,679.0000000000006,97.99999999999994,3207.9999999999986,1191.9999999999998,3338.9999999999995,285.99999999999983,374.9999999999999,1963.9999999999995,1597.999999999999,17.00000000000001,73.00000000000004,4129.000000000001,1740.9999999999989,346.0000000000002,195.0,333.99999999999983,2479.0,70.0,1956.9999999999989,5705.0,4881.000000000002,709.0,509.99999999999994,593.9999999999998,15.99999999999999,122.99999999999993,347.0000000000002,170.99999999999991,10261.000000000002,259.0,27953.000000000007,675.9999999999998,41.999999999999964,1610.0000000000014,288.0000000000001,137.00000000000003,4479.999999999998,489.0000000000001,380.00000000000017,44.00000000000001,294.9999999999999,1317.9999999999995,77.99999999999997,52.999999999999964,1003.0000000000002,999.0000000000007,63.99999999999995,452.99999999999983,7.0000000000000036,2020-05-16,472.0,10.0,639.0,103.0,3188.0,1158.0,3343.0,277.0,376.0,1949.0,1620.0,17.0,73.0,4063.0,1742.0,342.0,192.0,344.0,2481.0,70.0,1954.0,5697.0,4909.0,717.0,509.0,585.0,16.0,117.0,347.0,162.0,10247.0,253.0,27728.0,667.0,43.0,1624.0,290.0,137.0,4447.0,501.0,392.0,43.0,288.0,1286.0,79.0,53.0,1003.0,994.0,64.0,450.0,9.0
487.99999999999994,9.999999999999995,679.9999999999995,97.99999999999994,3239.9999999999995,1215.0000000000002,3408.0,289.9999999999999,382.99999999999983,1972.9999999999998,1610.0000000000011,17.00000000000001,73.00000000000004,4177.000000000001,1750.9999999999993,351.0000000000002,195.0,333.99999999999983,2491.0000000000014,70.0,1991.999999999999,5797.000000000001,4891.000000000002,730.9999999999997,520.9999999999997,599.9999999999995,15.99999999999999,122.99999999999993,350.00000000000006,172.00000000000009,10363.000000000005,265.0000000000001,28167.99999999999,686.0000000000007,43.00000000000003,1625.0000000000007,288.0000000000001,137.00000000000003,4495.000000000002,499.00000000000006,385.0000000000003,44.00000000000001,298.0000000000001,1342.9999999999995,80.0,54.000000000000036,1010.0000000000003,1000.9999999999992,66.99999999999994,452.99999999999983,8.000000000000005,2020-05-17,484.0,10.0,661.0,105.0,3260.0,1181.0,3395.0,284.0,384.0,1988.0,1649.0,17.0,74.0,4169.0,1776.0,355.0,194.0,350.0,2510.0,71.0,1999.0,5799.0,4954.0,739.0,525.0,599.0,16.0,120.0,353.0,168.0,10380.0,261.0,27995.0,684.0,44.0,1667.0,293.0,139.0,4548.0,515.0,398.0,44.0,294.0,1316.0,81.0,53.0,1029.0,1004.0,65.0,458.0,9.0
489.00000000000034,9.999999999999995,686.9999999999997,99.99999999999996,3278.999999999999,1224.0000000000005,3450.0,296.99999999999994,391.9999999999999,1996.9999999999995,1649.000000000001,17.00000000000001,74.00000000000003,4233.999999999997,1764.9999999999989,354.99999999999983,198.00000000000014,345.99999999999983,2562.999999999999,70.99999999999997,2022.9999999999998,5861.999999999999,4915.0,739.9999999999999,527.0000000000001,610.9999999999998,15.99999999999999,122.99999999999993,357.9999999999999,172.00000000000009,10438.999999999998,269.99999999999994,28302.000000000004,692.9999999999998,43.99999999999999,1656.9999999999986,288.0000000000001,138.00000000000006,4514.999999999998,506.00000000000006,391.00000000000017,44.00000000000001,301.0000000000002,1350.0,80.0,54.000000000000036,1014.9999999999998,1002.0000000000002,67.99999999999999,459.00000000000017,9.999999999999996,2020-05-18,496.0,10.0,682.0,107.0,3331.0,1205.0,3445.0,291.0,392.0,2027.0,1678.0,17.0,74.0,4273.0,1809.0,369.0,197.0,356.0,2537.0,72.0,2044.0,5895.0,4996.0,760.0,540.0,612.0,16.0,124.0,359.0,174.0,10505.0,269.0,28261.0,700.0,45.0,1709.0,297.0,140.0,4645.0,528.0,404.0,46.0,299.0,1347.0,84.0,54.0,1054.0,1014.0,66.0,466.0,10.0
503.99999999999983,9.999999999999995,705.0,101.99999999999997,3403.000000000002,1257.0000000000005,3471.9999999999995,303.99999999999994,399.9999999999999,2052.0000000000014,1675.0000000000005,17.00000000000001,74.00000000000003,4379.000000000001,1824.0,367.00000000000017,198.99999999999997,366.00000000000017,2581.0000000000005,73.00000000000003,2081.0,5938.000000000002,5017.0,757.0000000000005,553.9999999999997,631.0,15.99999999999999,122.99999999999993,357.9999999999999,172.00000000000009,10587.000000000002,276.00000000000006,28436.999999999993,692.9999999999998,44.99999999999997,1720.0000000000005,293.00000000000017,140.00000000000006,4628.0,532.0,399.00000000000017,46.0,304.9999999999999,1388.0000000000011,88.00000000000007,54.000000000000036,1042.000000000001,1031.0000000000005,67.99999999999999,466.99999999999983,9.999999999999996,2020-05-19,508.0,10.0,703.0,108.0,3401.0,1228.0,3493.0,298.0,399.0,2064.0,1706.0,17.0,75.0,4376.0,1840.0,382.0,199.0,362.0,2564.0,73.0,2087.0,5985.0,5035.0,781.0,555.0,625.0,16.0,128.0,365.0,180.0,10622.0,277.0,28525.0,716.0,47.0,1750.0,301.0,142.0,4737.0,542.0,410.0,47.0,305.0,1377.0,86.0,54.0,1078.0,1024.0,67.0,474.0,10.0
521.9999999999999,9.999999999999995,746.9999999999999,106.99999999999997,3496.999999999998,1298.9999999999995,3528.999999999999,309.99999999999994,406.9999999999999,2096.0000000000014,1697.0000000000011,17.00000000000001,76.99999999999996,4525.000000000002,1863.9999999999986,393.00000000000006,201.99999999999983,376.00000000000034,2608.000000000001,73.00000000000003,2122.9999999999995,6065.999999999997,5059.999999999997,786.0,570.0000000000003,639.9999999999995,15.99999999999999,138.00000000000006,376.9999999999999,190.0,10749.000000000002,283.00000000000017,28539.99999999999,726.0000000000001,48.99999999999999,1781.0000000000002,299.00000000000017,144.00000000000003,4770.000000000001,538.0,407.0000000000003,46.0,304.9999999999999,1426.000000000001,90.00000000000004,54.000000000000036,1074.9999999999998,1036.9999999999995,68.99999999999999,481.0000000000001,11.000000000000005,2020-05-20,519.0,10.0,725.0,110.0,3471.0,1251.0,3538.0,305.0,406.0,2101.0,1733.0,17.0,76.0,4477.0,1870.0,396.0,201.0,368.0,2589.0,74.0,2128.0,6071.0,5072.0,802.0,570.0,638.0,16.0,131.0,370.0,187.0,10731.0,285.0,28787.0,732.0,48.0,1790.0,304.0,143.0,4824.0,555.0,415.0,48.0,310.0,1406.0,88.0,54.0,1102.0,1033.0,68.0,481.0,10.0
529.0000000000001,9.999999999999995,764.0000000000006,110.00000000000004,3582.999999999998,1309.9999999999993,3582.999999999999,316.9999999999998,412.0000000000001,2144.0,1775.0000000000011,17.00000000000001,76.99999999999996,4607.0,1912.9999999999986,409.9999999999999,204.0000000000001,386.00000000000006,2628.999999999999,73.00000000000003,2158.999999999999,6148.000000000002,5129.000000000001,818.0000000000005,580.0000000000001,668.0000000000006,15.99999999999999,138.00000000000006,383.00000000000006,199.00000000000014,10846.000000000002,294.00000000000006,28663.000000000004,728.0000000000003,50.99999999999999,1837.0000000000016,303.99999999999983,145.0000000000001,4868.999999999999,556.0,415.9999999999997,47.999999999999986,313.0,1460.000000000001,92.00000000000006,54.000000000000036,1100.0000000000005,1044.0000000000007,70.0,486.99999999999966,12.0,2020-05-21,531.0,10.0,746.0,111.0,3540.0,1273.0,3582.0,311.0,413.0,2136.0,1760.0,17.0,77.0,4577.0,1898.0,410.0,203.0,373.0,2613.0,75.0,2167.0,6151.0,5106.0,821.0,585.0,650.0,16.0,135.0,375.0,193.0,10833.0,292.0,29048.0,747.0,49.0,1830.0,308.0,144.0,4906.0,569.0,420.0,49.0,316.0,1435.0,90.0,55.0,1125.0,1043.0,69.0,489.0,10.0
541.0000000000005,9.999999999999995,775.0,112.99999999999994,3665.0,1324.0000000000007,3637.0000000000005,321.99999999999994,418.0,2189.999999999998,1808.0000000000002,17.00000000000001,79.0,4715.0,1940.9999999999984,424.00000000000006,205.00000000000003,390.99999999999966,2667.9999999999995,75.00000000000001,2206.9999999999995,6228.000000000001,5157.999999999999,851.0000000000002,595.0000000000003,677.0000000000002,15.99999999999999,147.00000000000009,385.99999999999994,203.9999999999999,10984.999999999998,301.9999999999999,28801.999999999996,774.9999999999999,51.99999999999996,1872.0,307.0000000000002,147.00000000000009,5010.000000000003,579.0000000000001,419.0,50.000000000000014,314.99999999999983,1470.0000000000005,93.00000000000009,54.000000000000036,1135.9999999999993,1049.999999999999,71.99999999999997,496.00000000000034,12.0,2020-05-22,542.0,10.0,767.0,112.0,3607.0,1296.0,3622.0,317.0,419.0,2171.0,1786.0,17.0,78.0,4674.0,1924.0,423.0,205.0,379.0,2637.0,76.0,2205.0,6226.0,5137.0,840.0,600.0,662.0,16.0,139.0,381.0,199.0,10928.0,300.0,29308.0,763.0,51.0,1869.0,311.0,145.0,4984.0,581.0,424.0,50.0,321.0,1464.0,93.0,55.0,1148.0,1052.0,70.0,496.0,10.0
549.0000000000001,9.999999999999995,800.9999999999994,115.00000000000003,3736.999999999999,1327.0000000000011,3675.0000000000014,321.99999999999994,427.00000000000006,2232.9999999999995,1821.999999999999,17.00000000000001,79.0,4789.999999999998,1963.999999999999,445.9999999999998,205.00000000000003,390.99999999999966,2667.9999999999995,77.00000000000006,2243.0,6304.000000000002,5223.000000000001,860.9999999999997,616.0000000000005,682.0000000000005,15.99999999999999,147.00000000000009,386.9999999999999,208.00000000000017,11081.999999999996,301.9999999999999,28899.999999999993,777.9999999999994,51.99999999999996,1956.0000000000002,311.0,147.00000000000009,5111.999999999998,597.0,425.0000000000003,50.000000000000014,329.00000000000006,1477.9999999999989,97.00000000000006,54.000000000000036,1159.0000000000007,1049.999999999999,71.99999999999997,506.99999999999983,12.0,2020-05-23,553.0,10.0,789.0,113.0,3674.0,1318.0,3661.0,323.0,425.0,2205.0,1811.0,18.0,78.0,4770.0,1948.0,437.0,207.0,384.0,2659.0,77.0,2242.0,6296.0,5165.0,858.0,614.0,674.0,16.0,142.0,386.0,205.0,11016.0,307.0,29565.0,777.0,52.0,1907.0,315.0,146.0,5058.0,594.0,428.0,50.0,327.0,1492.0,95.0,55.0,1169.0,1060.0,71.0,504.0,11.0
551.0000000000003,9.999999999999995,800.9999999999994,116.0,3753.0000000000023,1332.000000000001,3693.0000000000005,326.00000000000017,432.00000000000017,2236.9999999999986,1827.0000000000016,17.00000000000001,79.0,4856.000000000001,1976.0,456.0000000000003,205.00000000000003,390.99999999999966,2691.0000000000005,77.99999999999997,2277.000000000001,6372.000000000002,5228.0,877.9999999999993,625.0000000000005,686.0,15.99999999999999,147.00000000000009,380.0000000000003,209.00000000000014,11137.999999999998,317.00000000000006,29045.99999999999,783.9999999999994,53.0,1968.9999999999993,311.0,148.00000000000009,5135.999999999999,608.0000000000001,435.0000000000001,50.000000000000014,335.9999999999998,1527.9999999999998,97.00000000000006,54.000000000000036,1171.0000000000007,1060.999999999999,71.99999999999997,510.0000000000004,12.0,2020-05-24,564.0,10.0,810.0,114.0,3739.0,1339.0,3697.0,328.0,430.0,2238.0,1836.0,18.0,79.0,4863.0,1971.0,450.0,209.0,389.0,2681.0,78.0,2276.0,6360.0,5192.0,876.0,629.0,685.0,17.0,146.0,390.0,211.0,11097.0,314.0,29821.0,792.0,53.0,1944.0,318.0,147.0,5126.0,606.0,431.0,51.0,332.0,1520.0,97.0,55.0,1190.0,1069.0,72.0,511.0,11.0
566.0000000000002,9.999999999999995,807.0000000000007,116.99999999999993,3768.000000000001,1333.0000000000011,3741.9999999999995,332.00000000000006,439.9999999999999,2251.9999999999986,1847.999999999999,17.00000000000001,79.0,4885.000000000002,1984.0000000000002,456.0000000000003,207.00000000000009,390.99999999999966,2691.0000000000005,77.99999999999997,2301.9999999999995,6416.000000000003,5241.0,890.0,634.9999999999997,688.9999999999997,15.99999999999999,147.00000000000009,394.0000000000002,209.99999999999991,11147.0,320.0000000000001,29137.999999999985,790.0000000000006,53.99999999999998,1986.9999999999995,312.99999999999994,148.00000000000009,5146.0,608.0000000000001,440.00000000000034,50.000000000000014,338.0000000000001,1533.0000000000011,98.0000000000001,54.000000000000036,1208.0000000000014,1069.999999999999,71.99999999999997,514.0000000000003,12.0,2020-05-25,574.0,10.0,831.0,115.0,3804.0,1361.0,3732.0,333.0,435.0,2270.0,1860.0,18.0,80.0,4954.0,1993.0,463.0,210.0,395.0,2701.0,79.0,2309.0,6420.0,5216.0,892.0,643.0,696.0,17.0,150.0,395.0,217.0,11172.0,321.0,30075.0,806.0,54.0,1979.0,321.0,148.0,5190.0,618.0,434.0,52.0,337.0,1547.0,99.0,56.0,1210.0,1077.0,73.0,518.0,11.0
580.0000000000002,9.999999999999995,809.9999999999995,119.00000000000003,3817.9999999999977,1351.9999999999995,3768.9999999999995,335.0000000000001,439.9999999999999,2258.999999999998,1896.0,17.00000000000001,79.0,4923.000000000002,2003.9999999999986,477.0000000000003,210.00000000000014,393.99999999999966,2702.0000000000005,78.99999999999997,2332.999999999999,6472.999999999998,5265.999999999997,908.0000000000005,651.9999999999997,693.0000000000002,17.0,147.00000000000009,394.0000000000002,213.99999999999991,11194.0,325.0000000000001,29241.000000000004,800.9999999999992,53.99999999999998,2001.9999999999989,317.9999999999998,148.00000000000009,5163.0,633.9999999999998,445.9999999999998,50.000000000000014,342.99999999999994,1545.9999999999986,100.99999999999997,54.000000000000036,1235.9999999999995,1077.9999999999998,71.99999999999997,517.0000000000001,12.999999999999998,2020-05-26,584.0,10.0,852.0,116.0,3867.0,1382.0,3764.0,338.0,440.0,2301.0,1883.0,18.0,81.0,5043.0,2013.0,477.0,212.0,400.0,2721.0,80.0,2341.0,6476.0,5238.0,908.0,657.0,706.0,17.0,153.0,400.0,223.0,11241.0,327.0,30327.0,819.0,56.0,2014.0,324.0,149.0,5250.0,630.0,437.0,52.0,343.0,1574.0,102.0,56.0,1229.0,1085.0,73.0,525.0,11.0
582.9999999999995,9.999999999999995,833.9999999999999,119.99999999999997,3893.9999999999995,1392.000000000001,3803.0000000000005,344.00000000000006,444.99999999999994,2318.999999999999,1932.999999999999,17.00000000000001,81.00000000000003,5083.000000000002,2030.0000000000007,496.0000000000002,213.00000000000006,400.0000000000002,2722.999999999999,81.0,2392.0000000000005,6546.999999999999,5333.999999999997,942.0000000000001,670.0,688.9999999999997,17.0,153.00000000000009,401.9999999999999,222.9999999999998,11339.0,328.99999999999983,29339.00000000001,843.9999999999999,55.99999999999999,2043.9999999999993,321.9999999999999,148.00000000000009,5264.999999999998,654.9999999999998,466.0,54.00000000000001,353.00000000000034,1581.0000000000014,104.99999999999994,54.000000000000036,1281.0000000000005,1094.9999999999995,74.0,538.9999999999999,14.000000000000009,2020-05-27,594.0,10.0,872.0,117.0,3928.0,1403.0,3794.0,343.0,444.0,2331.0,1906.0,18.0,81.0,5130.0,2031.0,490.0,213.0,405.0,2739.0,81.0,2370.0,6527.0,5258.0,923.0,670.0,717.0,17.0,157.0,404.0,229.0,11304.0,334.0,30578.0,832.0,57.0,2048.0,327.0,150.0,5305.0,641.0,439.0,53.0,348.0,1600.0,104.0,56.0,1247.0,1093.0,74.0,532.0,11.0
603.0,10.0,893.0,117.0,3989.0,1423.0,3822.0,347.0,448.0,2360.0,1928.0,18.0,82.0,5213.0,2048.0,503.0,214.0,409.0,2757.0,82.0,2398.0,6574.0,5276.0,937.0,683.0,726.0,17.0,160.0,408.0,234.0,11361.0,340.0,30826.0,845.0,58.0,2080.0,330.0,150.0,5356.0,652.0,441.0,53.0,353.0,1625.0,106.0,57.0,1265.0,1101.0,75.0,539.0,11.0,2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.0,10.0,913.0,118.0,4048.0,1443.0,3848.0,351.0,452.0,2388.0,1949.0,18.0,83.0,5295.0,2064.0,515.0,216.0,414.0,2774.0,83.0,2425.0,6617.0,5293.0,951.0,696.0,736.0,17.0,164.0,412.0,240.0,11414.0,346.0,31072.0,857.0,59.0,2112.0,332.0,151.0,5403.0,663.0,443.0,54.0,358.0,1650.0,108.0,57.0,1282.0,1108.0,75.0,545.0,12.0,2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621.0,10.0,933.0,118.0,4106.0,1462.0,3872.0,355.0,455.0,2415.0,1969.0,18.0,84.0,5373.0,2078.0,528.0,217.0,419.0,2790.0,84.0,2449.0,6656.0,5308.0,963.0,709.0,745.0,17.0,167.0,416.0,245.0,11461.0,351.0,31317.0,869.0,60.0,2142.0,335.0,152.0,5446.0,673.0,445.0,54.0,364.0,1674.0,111.0,57.0,1297.0,1116.0,76.0,552.0,12.0,2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629.0,10.0,953.0,119.0,4162.0,1481.0,3894.0,359.0,459.0,2441.0,1988.0,18.0,84.0,5450.0,2091.0,540.0,218.0,423.0,2805.0,85.0,2472.0,6691.0,5321.0,975.0,722.0,753.0,17.0,171.0,420.0,251.0,11505.0,357.0,31559.0,881.0,61.0,2171.0,337.0,152.0,5486.0,683.0,446.0,54.0,369.0,1697.0,113.0,57.0,1312.0,1123.0,77.0,558.0,12.0,2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638.0,10.0,972.0,119.0,4217.0,1500.0,3915.0,362.0,461.0,2466.0,2007.0,18.0,85.0,5523.0,2103.0,552.0,219.0,427.0,2820.0,86.0,2494.0,6723.0,5333.0,986.0,734.0,761.0,17.0,174.0,423.0,256.0,11544.0,362.0,31799.0,891.0,62.0,2199.0,340.0,153.0,5522.0,693.0,448.0,55.0,374.0,1720.0,115.0,58.0,1327.0,1129.0,77.0,564.0,12.0,2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.0,11.0,991.0,120.0,4270.0,1518.0,3934.0,366.0,464.0,2490.0,2025.0,19.0,86.0,5594.0,2114.0,564.0,220.0,431.0,2833.0,87.0,2514.0,6752.0,5344.0,996.0,745.0,769.0,17.0,178.0,427.0,261.0,11579.0,367.0,32037.0,902.0,63.0,2226.0,342.0,153.0,5555.0,702.0,449.0,55.0,379.0,1742.0,117.0,58.0,1340.0,1136.0,78.0,570.0,12.0,2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653.0,11.0,1010.0,120.0,4322.0,1536.0,3952.0,369.0,466.0,2513.0,2043.0,19.0,87.0,5662.0,2124.0,576.0,220.0,435.0,2846.0,88.0,2533.0,6778.0,5354.0,1006.0,757.0,777.0,17.0,181.0,430.0,266.0,11610.0,372.0,32273.0,912.0,64.0,2252.0,345.0,154.0,5585.0,710.0,450.0,55.0,384.0,1763.0,119.0,58.0,1353.0,1142.0,78.0,576.0,13.0,2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
