Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,date,Alabama_fit,Alaska_fit,Arizona_fit,Arkansas_fit,California_fit,Colorado_fit,Connecticut_fit,Delaware_fit,District of Columbia_fit,Florida_fit,Georgia_fit,Hawaii_fit,Idaho_fit,Illinois_fit,Indiana_fit,Iowa_fit,Kansas_fit,Kentucky_fit,Louisiana_fit,Maine_fit,Maryland_fit,Massachusetts_fit,Michigan_fit,Minnesota_fit,Mississippi_fit,Missouri_fit,Montana_fit,Nebraska_fit,Nevada_fit,New Hampshire_fit,New Jersey_fit,New Mexico_fit,New York_fit,North Carolina_fit,North Dakota_fit,Ohio_fit,Oklahoma_fit,Oregon_fit,Pennsylvania_fit,Rhode Island_fit,South Carolina_fit,South Dakota_fit,Tennessee_fit,Texas_fit,Utah_fit,Vermont_fit,Virginia_fit,Washington_fit,West Virginia_fit,Wisconsin_fit,Wyoming_fit
287.9999999999999,9.000000000000005,329.9999999999999,72.0,2180.0,832.0000000000005,2435.9999999999995,167.99999999999991,239.99999999999997,1364.0000000000002,1177.0,16.0,63.99999999999997,2558.999999999998,1114.9999999999998,174.99999999999994,142.0000000000001,247.99999999999986,1993.0,55.99999999999995,1250.9999999999998,3846.0,4020.9999999999995,394.0,290.9999999999999,376.0000000000001,15.99999999999999,73.00000000000004,254.99999999999983,84.00000000000004,7741.999999999998,138.00000000000003,24035.000000000007,430.99999999999966,23.99999999999998,1021.9999999999997,238.00000000000014,109.00000000000009,2695.0000000000005,295.9999999999999,267.0000000000001,20.99999999999999,208.99999999999986,862.9999999999994,49.000000000000036,50.99999999999996,616.9999999999994,830.0000000000007,48.000000000000014,334.0000000000002,7.0000000000000036,2020-05-02,295.0,9.0,367.0,70.0,2159.0,818.0,2401.0,164.0,237.0,1354.0,1171.0,15.0,62.0,2548.0,1126.0,175.0,147.0,252.0,1990.0,55.0,1217.0,3814.0,3922.0,387.0,302.0,378.0,15.0,70.0,253.0,83.0,7580.0,138.0,23775.0,426.0,24.0,1007.0,227.0,108.0,2721.0,302.0,256.0,20.0,211.0,847.0,50.0,49.0,613.0,832.0,44.0,331.0,7.0
290.00000000000006,9.000000000000005,362.00000000000006,75.99999999999994,2216.0000000000005,842.0000000000001,2435.9999999999995,177.00000000000003,250.99999999999991,1379.0,1183.9999999999993,17.00000000000001,63.99999999999997,2618.000000000001,1132.0000000000007,183.99999999999991,144.0000000000001,253.0,2012.0000000000005,56.999999999999986,1281.0,4003.9999999999995,4052.9999999999986,417.99999999999966,303.0000000000002,381.0000000000002,15.99999999999999,78.0,258.0000000000001,86.00000000000004,7871.000000000003,150.99999999999994,24575.999999999996,433.9999999999999,24.999999999999993,1039.0000000000005,238.00000000000014,109.00000000000009,2719.999999999998,319.9999999999999,274.99999999999994,20.99999999999999,210.0,877.9999999999998,50.000000000000036,52.999999999999964,660.0000000000005,834.0000000000003,48.000000000000014,339.0000000000003,7.0000000000000036,2020-05-03,307.0,9.0,384.0,72.0,2233.0,843.0,2480.0,172.0,248.0,1399.0,1204.0,15.0,62.0,2654.0,1175.0,185.0,150.0,258.0,2032.0,56.0,1272.0,3972.0,4018.0,410.0,316.0,393.0,15.0,73.0,260.0,88.0,7814.0,145.0,24072.0,443.0,25.0,1050.0,232.0,111.0,2852.0,315.0,268.0,22.0,216.0,877.0,52.0,49.0,641.0,845.0,46.0,339.0,7.0
297.9999999999999,9.000000000000005,362.00000000000006,80.00000000000004,2278.000000000002,850.9999999999999,2556.0000000000005,181.9999999999999,258.0,1398.9999999999993,1245.9999999999993,17.00000000000001,63.99999999999997,2659.0000000000023,1150.9999999999995,188.00000000000006,156.0000000000001,260.99999999999983,2064.0000000000005,56.999999999999986,1317.0000000000011,4089.9999999999986,4139.000000000001,427.0000000000001,310.00000000000017,385.99999999999983,15.99999999999999,78.0,264.9999999999999,86.00000000000004,7910.0,155.99999999999994,24787.999999999993,441.99999999999966,24.999999999999993,1057.0000000000007,238.00000000000014,109.00000000000009,2837.999999999999,340.9999999999997,282.99999999999983,20.99999999999999,219.00000000000009,900.9999999999994,50.000000000000036,52.000000000000014,684.0000000000002,841.0000000000003,48.000000000000014,339.99999999999994,7.0000000000000036,2020-05-04,320.0,9.0,401.0,75.0,2307.0,869.0,2558.0,181.0,259.0,1444.0,1238.0,16.0,63.0,2762.0,1224.0,196.0,154.0,265.0,2074.0,57.0,1327.0,4129.0,4110.0,434.0,330.0,408.0,15.0,77.0,268.0,93.0,8042.0,153.0,24368.0,460.0,26.0,1094.0,237.0,113.0,2982.0,329.0,279.0,23.0,222.0,909.0,54.0,49.0,670.0,858.0,47.0,348.0,7.0
315.00000000000006,9.000000000000005,395.0000000000003,82.99999999999996,2380.9999999999995,902.9999999999995,2632.9999999999995,187.0000000000001,263.99999999999994,1470.999999999999,1299.0000000000007,17.00000000000001,64.99999999999999,2834.0000000000005,1210.9999999999998,206.99999999999997,161.0,275.0000000000001,2114.9999999999995,60.999999999999986,1390.0000000000007,4211.999999999999,4182.999999999998,454.9999999999999,342.0000000000002,409.00000000000034,15.99999999999999,78.0,270.0000000000002,91.99999999999993,8243.999999999996,162.00000000000003,25028.0,472.00000000000006,24.999999999999993,1134.9999999999998,247.00000000000009,112.99999999999993,3179.0000000000023,355.00000000000006,296.0000000000002,23.99999999999999,225.99999999999994,924.9999999999993,55.99999999999996,52.000000000000014,713.0000000000006,862.0,48.000000000000014,352.9999999999997,7.0000000000000036,2020-05-05,332.0,9.0,420.0,78.0,2382.0,894.0,2635.0,189.0,270.0,1488.0,1272.0,16.0,64.0,2870.0,1273.0,206.0,158.0,272.0,2114.0,58.0,1382.0,4283.0,4199.0,458.0,344.0,423.0,15.0,80.0,275.0,98.0,8265.0,161.0,24664.0,478.0,28.0,1139.0,242.0,116.0,3113.0,344.0,291.0,25.0,227.0,940.0,56.0,50.0,699.0,870.0,49.0,357.0,8.0
343.0000000000002,9.999999999999995,425.9999999999997,86.99999999999993,2463.9999999999995,918.9999999999993,2718.0,192.99999999999994,277.00000000000006,1539.0,1327.0,17.00000000000001,66.00000000000004,2974.0000000000023,1377.0000000000011,219.00000000000006,163.9999999999999,283.0,2167.0,61.99999999999998,1437.0000000000007,4419.999999999999,4256.000000000002,485.00000000000006,373.9999999999999,428.0,15.99999999999999,78.0,288.99999999999994,91.99999999999993,8548.999999999998,168.99999999999994,25956.000000000007,491.99999999999966,31.00000000000001,1225.0,252.99999999999983,115.00000000000001,3344.9999999999977,370.00000000000017,304.9999999999999,29.00000000000001,238.99999999999991,954.0000000000008,57.999999999999964,52.000000000000014,737.0000000000005,870.0000000000005,50.00000000000004,362.0000000000002,7.0000000000000036,2020-05-06,345.0,9.0,438.0,81.0,2457.0,920.0,2710.0,197.0,281.0,1533.0,1305.0,16.0,65.0,2980.0,1320.0,218.0,161.0,279.0,2154.0,59.0,1437.0,4434.0,4284.0,482.0,358.0,438.0,15.0,83.0,282.0,103.0,8481.0,169.0,24958.0,495.0,29.0,1183.0,246.0,118.0,3243.0,358.0,302.0,27.0,233.0,972.0,58.0,50.0,727.0,883.0,50.0,365.0,8.0
369.00000000000006,9.999999999999995,449.99999999999994,86.99999999999993,2535.0000000000014,944.0,2796.9999999999995,202.00000000000014,285.00000000000006,1599.9999999999995,1355.0000000000007,17.00000000000001,66.99999999999997,3111.0000000000005,1414.0,231.00000000000017,165.00000000000009,293.99999999999994,2207.9999999999995,61.99999999999998,1502.9999999999995,4552.0,4345.000000000001,507.9999999999996,395.9999999999998,449.0000000000002,15.99999999999999,91.00000000000006,296.99999999999994,114.0,8807.000000000002,172.00000000000003,26205.999999999993,513.0000000000001,31.00000000000001,1270.9999999999995,260.0,120.99999999999991,3588.9999999999995,388.00000000000006,316.00000000000017,30.999999999999968,238.00000000000014,984.9999999999998,60.99999999999998,52.999999999999964,768.9999999999995,891.0000000000007,51.00000000000004,374.00000000000017,7.0000000000000036,2020-05-07,357.0,10.0,457.0,83.0,2532.0,945.0,2783.0,206.0,292.0,1577.0,1338.0,16.0,66.0,3090.0,1368.0,229.0,165.0,286.0,2192.0,60.0,1491.0,4582.0,4366.0,506.0,372.0,454.0,16.0,86.0,289.0,109.0,8692.0,177.0,25252.0,513.0,30.0,1228.0,251.0,120.0,3372.0,372.0,313.0,28.0,238.0,1003.0,60.0,50.0,756.0,895.0,52.0,374.0,8.0
383.00000000000034,9.999999999999995,516.9999999999998,87.99999999999997,2613.000000000001,959.9999999999995,2874.000000000001,212.99999999999997,304.00000000000006,1669.0000000000005,1400.0000000000002,17.00000000000001,66.99999999999997,3241.000000000003,1446.9999999999993,242.99999999999997,167.99999999999994,297.9999999999998,2226.9999999999995,62.999999999999964,1559.9999999999995,4701.999999999997,4399.0,534.0000000000001,408.9999999999999,483.00000000000034,15.99999999999999,90.00000000000007,293.99999999999983,120.9999999999999,8960.000000000004,181.0,26357.999999999993,530.0000000000001,33.00000000000003,1305.9999999999995,265.99999999999983,124.00000000000003,3714.999999999999,399.0000000000001,320.0000000000003,30.999999999999968,241.99999999999991,1024.9999999999989,60.99999999999998,52.999999999999964,812.0000000000006,904.9999999999999,52.00000000000001,383.9999999999998,7.0000000000000036,2020-05-08,370.0,10.0,476.0,86.0,2607.0,970.0,2854.0,214.0,302.0,1621.0,1371.0,16.0,66.0,3200.0,1414.0,241.0,168.0,292.0,2229.0,61.0,1546.0,4726.0,4444.0,531.0,387.0,469.0,16.0,90.0,296.0,114.0,8895.0,186.0,25545.0,530.0,32.0,1273.0,255.0,123.0,3499.0,386.0,323.0,30.0,244.0,1035.0,62.0,51.0,785.0,907.0,53.0,383.0,8.0
390.0000000000001,9.999999999999995,532.0000000000003,87.99999999999997,2686.9999999999986,967.0000000000002,2932.0000000000005,221.00000000000003,310.99999999999994,1715.000000000001,1403.0000000000005,17.00000000000001,66.99999999999997,3349.0000000000027,1490.000000000001,252.00000000000006,174.0,304.0,2267.0,63.99999999999995,1613.9999999999998,4839.999999999998,4529.999999999998,558.0000000000005,420.99999999999994,494.0000000000003,15.99999999999999,90.00000000000007,313.00000000000006,131.00000000000006,9115.999999999998,191.00000000000009,26584.00000000001,551.0000000000005,35.00000000000002,1331.0,270.0000000000001,127.00000000000011,3779.000000000001,417.99999999999994,330.0,34.000000000000036,241.99999999999991,1066.0000000000002,66.0,52.999999999999964,826.9999999999998,921.0000000000002,52.00000000000001,397.9999999999998,7.0000000000000036,2020-05-09,383.0,10.0,496.0,88.0,2682.0,996.0,2924.0,223.0,313.0,1665.0,1404.0,16.0,67.0,3310.0,1459.0,253.0,171.0,299.0,2266.0,63.0,1600.0,4865.0,4518.0,555.0,402.0,484.0,16.0,93.0,303.0,120.0,9091.0,194.0,25836.0,548.0,33.0,1318.0,260.0,125.0,3625.0,401.0,333.0,32.0,249.0,1067.0,64.0,51.0,813.0,919.0,55.0,391.0,8.0
392.9999999999998,9.999999999999995,535.9999999999999,91.00000000000006,2715.999999999998,971.0000000000007,2967.0,221.00000000000003,322.99999999999994,1720.9999999999998,1406.0000000000007,17.00000000000001,66.99999999999997,3405.9999999999995,1508.0000000000011,264.9999999999998,174.0,304.0,2285.9999999999995,63.99999999999995,1644.0000000000002,4979.0,4555.0,577.9999999999997,430.00000000000034,503.00000000000017,15.99999999999999,90.00000000000007,309.99999999999994,133.0000000000001,9256.0,199.99999999999983,26797.99999999999,564.0000000000005,35.00000000000002,1340.999999999999,272.00000000000017,127.00000000000011,3806.000000000001,422.00000000000006,330.99999999999983,34.000000000000036,243.0,1094.0000000000005,66.99999999999996,52.999999999999964,839.0000000000005,930.9999999999995,54.00000000000003,400.0,7.0000000000000036,2020-05-10,396.0,10.0,515.0,91.0,2757.0,1021.0,2991.0,231.0,323.0,1708.0,1436.0,16.0,68.0,3420.0,1503.0,265.0,174.0,306.0,2301.0,64.0,1653.0,5001.0,4588.0,579.0,417.0,499.0,16.0,97.0,310.0,125.0,9279.0,203.0,26127.0,565.0,34.0,1363.0,264.0,127.0,3749.0,415.0,343.0,33.0,255.0,1099.0,66.0,51.0,842.0,931.0,56.0,400.0,8.0
403.00000000000034,9.999999999999995,542.0000000000005,94.0,2778.9999999999986,987.0000000000007,3007.9999999999995,225.00000000000009,327.99999999999983,1734.9999999999986,1443.9999999999989,17.00000000000001,70.00000000000003,3458.9999999999973,1540.0000000000002,270.99999999999983,180.0,311.0000000000002,2308.000000000001,64.99999999999996,1682.9999999999993,5108.000000000001,4583.999999999998,590.9999999999997,434.9999999999998,514.0000000000003,15.99999999999999,97.99999999999994,312.00000000000017,133.0000000000001,9340.0,208.00000000000009,27003.00000000001,575.0000000000003,36.000000000000014,1357.000000000001,274.0000000000001,129.99999999999997,3832.000000000002,429.9999999999999,346.0000000000002,34.000000000000036,251.0000000000002,1116.9999999999998,67.99999999999999,52.999999999999964,849.9999999999995,945.0000000000007,54.00000000000003,409.0000000000003,7.0000000000000036,2020-05-11,408.0,10.0,535.0,93.0,2831.0,1045.0,3057.0,239.0,333.0,1750.0,1467.0,16.0,69.0,3530.0,1546.0,278.0,178.0,312.0,2335.0,65.0,1705.0,5131.0,4655.0,603.0,432.0,514.0,16.0,100.0,317.0,131.0,9460.0,211.0,26416.0,583.0,36.0,1407.0,269.0,129.0,3870.0,430.0,352.0,35.0,261.0,1131.0,68.0,52.0,869.0,942.0,58.0,408.0,8.0
