Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,Tennessee,Texas,Utah,Virginia,Washington,Wisconsin,date,Alabama_fit,Arizona_fit,Arkansas_fit,California_fit,Colorado_fit,Connecticut_fit,Delaware_fit,District of Columbia_fit,Florida_fit,Georgia_fit,Illinois_fit,Indiana_fit,Iowa_fit,Kansas_fit,Kentucky_fit,Louisiana_fit,Maine_fit,Maryland_fit,Massachusetts_fit,Michigan_fit,Minnesota_fit,Mississippi_fit,Missouri_fit,Nevada_fit,New Hampshire_fit,New Jersey_fit,New Mexico_fit,New York_fit,North Carolina_fit,North Dakota_fit,Ohio_fit,Oklahoma_fit,Oregon_fit,Pennsylvania_fit,Rhode Island_fit,South Carolina_fit,Tennessee_fit,Texas_fit,Utah_fit,Virginia_fit,Washington_fit,Wisconsin_fit
653.0000000000002,983.0000000000005,142.00000000000003,4374.000000000002,1493.9999999999993,3989.000000000001,375.0000000000001,472.99999999999983,2566.0000000000023,2122.999999999999,5620.999999999999,2207.0000000000014,574.0000000000003,226.00000000000006,450.0000000000004,2869.999999999999,94.99999999999997,2641.0,7151.999999999997,5812.999999999998,1097.0000000000007,781.9999999999995,830.9999999999999,431.0000000000001,265.00000000000017,11880.0,374.9999999999998,29918.000000000015,998.9999999999999,66.00000000000006,2300.0,341.0000000000001,159.00000000000014,5742.000000000001,741.9999999999999,501.0,387.99999999999983,1743.9999999999993,117.00000000000007,1428.000000000001,1134.9999999999998,616.0,2020-06-03,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
653.0000000000002,999.0000000000002,151.0,4444.000000000003,1512.0000000000014,4007.0,385.9999999999999,475.0,2606.999999999998,2148.9999999999986,5735.999999999999,2231.0000000000005,583.0,226.99999999999983,457.9999999999997,2883.0000000000014,94.99999999999997,2668.0000000000005,7201.000000000004,5839.000000000001,1125.9999999999993,794.0000000000005,833.0000000000006,430.0000000000001,272.99999999999994,11970.000000000002,382.9999999999997,30011.000000000004,1005.9999999999998,66.00000000000006,2339.9999999999977,344.0000000000003,159.00000000000014,5832.0,756.0000000000002,501.0,400.99999999999983,1776.000000000001,117.00000000000007,1444.9999999999989,1138.0000000000002,626.0000000000001,2020-06-04,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
675.9999999999998,1015.0000000000006,151.9999999999999,4529.000000000002,1523.9999999999998,4037.9999999999995,387.9999999999999,478.9999999999999,2660.0,2173.9999999999995,5794.999999999999,2257.999999999998,592.9999999999998,232.00000000000017,466.0000000000002,2912.0,98.0000000000001,2701.9999999999995,7235.0,5908.999999999998,1158.9999999999998,803.0000000000002,840.0000000000002,435.9999999999998,278.00000000000017,12049.000000000005,387.0000000000002,30066.000000000007,1015.0000000000005,71.00000000000003,2357.000000000002,344.99999999999994,160.9999999999999,5897.999999999999,772.0000000000001,538.9999999999999,408.0,1812.0,119.99999999999994,1453.9999999999995,1148.9999999999993,632.9999999999999,2020-06-05,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
689.0000000000003,1043.0,153.99999999999991,4607.000000000001,1526.9999999999993,4054.9999999999986,389.99999999999983,482.99999999999983,2687.9999999999977,2178.000000000001,5863.999999999999,2292.0,599.0,233.00000000000006,470.00000000000006,2924.9999999999986,98.0000000000001,2740.0,7289.000000000002,5916.000000000001,1181.000000000001,811.0000000000003,848.0000000000003,436.9999999999998,282.9999999999997,12106.000000000002,391.9999999999998,30122.999999999993,1028.0,72.00000000000003,2372.0000000000005,347.0000000000001,160.9999999999999,5931.000000000001,772.0000000000001,538.9999999999999,417.0000000000001,1832.9999999999986,121.00000000000009,1461.0000000000011,1153.0000000000002,644.9999999999995,2020-06-06,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
692.0,1051.0,153.99999999999991,4632.000000000003,1526.9999999999993,4071.0,398.00000000000017,489.00000000000017,2699.9999999999986,2180.000000000001,5904.000000000001,2302.999999999999,605.0000000000003,233.00000000000006,470.00000000000006,2935.999999999999,98.99999999999994,2749.0,7316.000000000003,5927.000000000001,1196.9999999999995,816.9999999999997,850.0000000000007,438.0000000000003,286.00000000000017,12176.0,395.99999999999983,30182.99999999999,1031.9999999999995,72.00000000000003,2378.9999999999986,347.99999999999983,163.0,5943.000000000001,772.0000000000001,546.0000000000002,417.9999999999997,1841.0000000000016,121.00000000000009,1472.0000000000005,1157.0000000000007,647.0000000000005,2020-06-07,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
717.9999999999995,1052.9999999999998,154.9999999999999,4656.999999999996,1542.999999999999,4084.0000000000005,398.00000000000017,490.9999999999999,2712.000000000002,2207.9999999999986,5924.000000000002,2316.0,617.0000000000002,235.99999999999986,471.9999999999998,2943.999999999999,98.99999999999994,2775.9999999999995,7352.999999999999,5942.0,1208.0000000000002,836.9999999999995,854.0000000000005,442.0000000000001,286.00000000000017,12214.000000000005,399.9999999999997,30239.0,1041.000000000001,72.00000000000003,2405.999999999998,347.99999999999983,164.00000000000006,5953.000000000001,798.9999999999999,556.9999999999998,421.00000000000034,1847.9999999999993,123.99999999999999,1476.999999999999,1161.000000000001,646.0000000000002,2020-06-08,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
729.0000000000003,1075.9999999999998,160.9999999999999,4744.999999999997,1552.9999999999989,4097.000000000001,409.99999999999994,495.0,2764.9999999999977,2284.9999999999977,6017.999999999998,2339.000000000001,626.0,237.00000000000003,476.9999999999997,2957.000000000001,99.99999999999991,2810.999999999999,7408.000000000002,5950.999999999998,1228.000000000001,847.0000000000005,862.0,445.9999999999999,286.00000000000017,12302.999999999995,404.0,30309.0,1067.9999999999998,72.00000000000003,2423.000000000002,354.0,169.00000000000003,6013.999999999998,808.0000000000003,568.0000000000003,435.0000000000001,1866.9999999999986,127.00000000000006,1495.9999999999993,1175.999999999999,660.9999999999999,2020-06-09,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
744.0000000000007,1100.9999999999993,164.99999999999997,4853.999999999999,1571.9999999999995,4119.999999999999,413.0,499.0000000000001,2801.000000000001,2328.999999999999,6094.999999999998,2354.9999999999986,630.9999999999999,240.00000000000014,484.00000000000017,2968.0000000000005,99.99999999999991,2844.000000000001,7453.999999999999,5952.0,1267.0000000000005,867.9999999999997,864.9999999999999,449.00000000000034,301.00000000000017,12376.999999999996,410.00000000000034,30376.000000000004,1089.9999999999995,72.99999999999996,2459.0000000000023,355.9999999999998,169.00000000000003,6061.999999999998,812.0,574.9999999999998,437.0000000000004,1904.9999999999998,127.99999999999991,1513.9999999999995,1175.999999999999,671.0000000000003,2020-06-10,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
755.0000000000003,1134.9999999999993,170.99999999999994,4933.999999999996,1581.9999999999986,4146.0,414.0000000000001,501.99999999999983,2847.9999999999973,2375.0000000000014,6185.000000000003,2380.0,639.9999999999994,243.00000000000014,492.99999999999983,2986.999999999999,99.99999999999991,2875.0,7491.999999999999,5984.999999999999,1280.000000000001,867.9999999999997,864.9999999999999,459.00000000000034,307.99999999999983,12442.999999999998,419.99999999999983,30430.999999999993,1105.9999999999998,74.00000000000006,2491.999999999999,357.9999999999997,170.99999999999991,6113.000000000002,822.9999999999999,587.9999999999995,441.0000000000001,1930.0000000000014,131.00000000000003,1519.9999999999989,1194.0000000000007,682.0000000000003,2020-06-11,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
768.9999999999999,1155.999999999999,175.99999999999994,4978.000000000003,1581.9999999999986,4159.000000000001,414.0000000000001,506.0000000000001,2876.9999999999986,2417.9999999999986,6259.999999999999,2396.000000000001,643.9999999999998,243.00000000000014,496.99999999999966,2995.9999999999995,99.99999999999991,2899.9999999999986,7538.000000000003,5990.000000000001,1304.9999999999993,881.0000000000006,880.9999999999998,461.0000000000002,315.0000000000002,12489.0,419.99999999999983,30510.999999999996,1120.9999999999995,74.00000000000006,2510.0000000000005,359.9999999999998,173.00000000000009,6162.000000000003,833.0000000000002,592.9999999999998,466.0,1956.0000000000002,139.00000000000003,1534.000000000001,1203.999999999999,688.9999999999997,2020-06-12,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
772.9999999999999,1189.0000000000005,176.99999999999997,5076.0,1597.0000000000007,4186.0,419.00000000000006,511.0,2924.999999999998,2447.0000000000005,6289.000000000003,2413.0,649.9999999999994,244.99999999999986,498.99999999999955,3003.9999999999995,99.99999999999991,2925.999999999999,7576.0,6012.999999999998,1313.9999999999995,889.0000000000002,884.9999999999993,461.9999999999997,317.9999999999997,12620.999999999998,430.99999999999966,30565.000000000004,1127.000000000001,74.00000000000006,2555.9999999999986,359.0,173.00000000000009,6211.000000000002,833.0000000000002,599.0000000000001,472.00000000000034,1970.9999999999989,139.00000000000003,1541.0000000000007,1213.0000000000005,690.9999999999998,2020-06-13,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
772.9999999999999,1191.0000000000005,179.00000000000014,5099.000000000003,1598.0000000000005,4201.000000000001,421.99999999999994,515.0000000000001,2931.000000000002,2451.0,6308.000000000001,2422.0,652.0000000000002,244.99999999999986,498.99999999999955,3014.0000000000014,99.99999999999991,2938.999999999999,7623.999999999998,6015.999999999998,1329.0000000000005,890.9999999999999,884.9999999999993,462.99999999999983,320.00000000000017,12659.0,434.9999999999999,30604.999999999985,1132.0000000000007,74.00000000000006,2559.0,359.0,175.99999999999994,6215.0,833.0000000000002,599.9999999999997,473.99999999999983,1983.9999999999984,139.00000000000003,1545.999999999999,1217.000000000001,692.0000000000006,2020-06-14,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
774.0000000000005,1203.0000000000002,182.00000000000014,5114.000000000004,1604.999999999999,4203.999999999999,423.0,515.0000000000001,2938.000000000002,2493.999999999999,6326.000000000002,2433.0,658.0000000000002,246.0000000000001,505.0000000000001,3018.0000000000014,100.99999999999999,2947.000000000001,7647.000000000002,6017.999999999999,1334.999999999999,894.9999999999994,886.9999999999993,464.99999999999966,320.00000000000017,12708.0,440.00000000000006,30644.999999999993,1140.000000000001,74.00000000000006,2574.9999999999995,359.0,179.99999999999986,6243.000000000002,851.0000000000002,601.9999999999995,481.99999999999966,2000.999999999999,143.00000000000003,1552.0000000000005,1219.9999999999998,694.0000000000003,2020-06-15,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
784.9999999999994,1228.0000000000007,188.0,5199.999999999995,1617.0000000000005,4210.000000000001,424.0000000000002,520.0,2992.999999999999,2528.9999999999995,6398.000000000003,2447.0,665.0000000000001,246.0000000000001,505.0000000000001,3041.9999999999995,100.99999999999999,2982.0000000000005,7663.999999999999,6033.999999999999,1343.999999999999,914.9999999999999,891.0000000000008,466.9999999999999,326.0,12791.999999999996,447.0000000000004,30683.000000000007,1169.0,74.00000000000006,2598.9999999999995,363.0000000000003,182.00000000000014,6276.000000000003,865.0000000000003,607.0000000000002,492.9999999999996,2048.9999999999995,145.00000000000003,1570.000000000001,1231.0000000000007,703.0000000000003,2020-06-16,729.0,1117.0,171.0,4811.0,1546.0,4088.0,408.0,497.0,2795.0,2322.0,5995.0,2331.0,609.0,237.0,478.0,2956.0,96.0,2790.0,7360.0,5908.0,1214.0,842.0,877.0,449.0,291.0,12477.0,408.0,30264.0,1075.0,69.0,2431.0,351.0,171.0,5987.0,797.0,567.0,444.0,1915.0,131.0,1490.0,1189.0,658.0
